D3D12 API-boundary layout coverage
==================================

structs/unions probed : 279
enums probed          : 165
member probes         : 1095
bitfield probes       : 6

--- records (member probes per record) ---

D3D12_DRED_ALLOCATION_TYPE                                    vkd3d_d3d12.h
D3D12_DRED_DEVICE_STATE                                       vkd3d_d3d12.h
D3D12_DRED_ENABLEMENT                                         vkd3d_d3d12.h
D3D12_DRED_FLAGS                                              vkd3d_d3d12.h
D3D12_DRED_PAGE_FAULT_FLAGS                                   vkd3d_d3d12.h
D3D12_DRED_VERSION                                            vkd3d_d3d12.h
D3D12_DRIVER_MATCHING_IDENTIFIER_STATUS                       vkd3d_d3d12.h
D3D12_DSV_DIMENSION                                           vkd3d_d3d12.h
D3D12_DSV_FLAGS                                               vkd3d_d3d12.h
D3D12_ELEMENTS_LAYOUT                                         vkd3d_d3d12.h
D3D12_EXECUTE_INDIRECT_TIER                                   vkd3d_d3d12.h
D3D12_EXPORT_FLAGS                                            vkd3d_d3d12.h
D3D12_FEATURE                                                 vkd3d_d3d12.h
D3D12_FENCE_FLAGS                                             vkd3d_d3d12.h
D3D12_FILL_MODE                                               vkd3d_d3d12.h
D3D12_FILTER                                                  vkd3d_d3d12.h
D3D12_FILTER_REDUCTION_TYPE                                   vkd3d_d3d12.h
D3D12_FILTER_TYPE                                             vkd3d_d3d12.h
D3D12_FORMAT_SUPPORT1                                         vkd3d_d3d12.h
D3D12_FORMAT_SUPPORT2                                         vkd3d_d3d12.h
D3D12_GRAPHICS_STATES                                         vkd3d_d3d12.h
D3D12_HEAP_FLAGS                                              vkd3d_d3d12.h
D3D12_HEAP_SERIALIZATION_TIER                                 vkd3d_d3d12.h
D3D12_HEAP_TYPE                                               vkd3d_d3d12.h
D3D12_HIT_GROUP_TYPE                                          vkd3d_d3d12.h
D3D12_HIT_KIND                                                vkd3d_d3d12.h
D3D12_INDEX_BUFFER_STRIP_CUT_VALUE                            vkd3d_d3d12.h
D3D12_INDIRECT_ARGUMENT_TYPE                                  vkd3d_d3d12.h
D3D12_INPUT_CLASSIFICATION                                    vkd3d_d3d12.h
D3D12_LIFETIME_STATE                                          vkd3d_d3d12.h
D3D12_LINE_RASTERIZATION_MODE                                 vkd3d_d3d12.h
D3D12_LOGIC_OP                                                vkd3d_d3d12.h
D3D12_MEASUREMENTS_ACTION                                     vkd3d_d3d12.h
D3D12_MEMORY_POOL                                             vkd3d_d3d12.h
D3D12_MESH_SHADER_TIER                                        vkd3d_d3d12.h
D3D12_META_COMMAND_PARAMETER_FLAGS                            vkd3d_d3d12.h
D3D12_META_COMMAND_PARAMETER_STAGE                            vkd3d_d3d12.h
D3D12_META_COMMAND_PARAMETER_TYPE                             vkd3d_d3d12.h
D3D12_MULTIPLE_FENCE_WAIT_FLAGS                               vkd3d_d3d12.h
D3D12_MULTISAMPLE_QUALITY_LEVEL_FLAGS                         vkd3d_d3d12.h
D3D12_NODE_OVERRIDES_TYPE                                     vkd3d_d3d12.h
D3D12_NODE_TYPE                                               vkd3d_d3d12.h
D3D12_PIPELINE_STATE_FLAGS                                    vkd3d_d3d12.h
D3D12_PIPELINE_STATE_SUBOBJECT_TYPE                           vkd3d_d3d12.h
D3D12_PREDICATION_OP                                          vkd3d_d3d12.h
D3D12_PRIMITIVE_TOPOLOGY_TYPE                                 vkd3d_d3d12.h
D3D12_PROGRAMMABLE_SAMPLE_POSITIONS_TIER                      vkd3d_d3d12.h
D3D12_PROGRAM_TYPE                                            vkd3d_d3d12.h
D3D12_PROTECTED_RESOURCE_SESSION_FLAGS                        vkd3d_d3d12.h
D3D12_PROTECTED_RESOURCE_SESSION_SUPPORT_FLAGS                vkd3d_d3d12.h
D3D12_PROTECTED_SESSION_STATUS                                vkd3d_d3d12.h
D3D12_QUERY_HEAP_FLAGS                                        vkd3d_d3d12.h
D3D12_QUERY_HEAP_TYPE                                         vkd3d_d3d12.h
D3D12_QUERY_TYPE                                              vkd3d_d3d12.h
D3D12_RAYTRACING_ACCELERATION_STRUCTURE_BUILD_FLAGS           vkd3d_d3d12.h
D3D12_RAYTRACING_ACCELERATION_STRUCTURE_COPY_MODE             vkd3d_d3d12.h
D3D12_RAYTRACING_ACCELERATION_STRUCTURE_POSTBUILD_INFO_TYPE   vkd3d_d3d12.h
D3D12_RAYTRACING_ACCELERATION_STRUCTURE_TYPE                  vkd3d_d3d12.h
D3D12_RAYTRACING_GEOMETRY_FLAGS                               vkd3d_d3d12.h
D3D12_RAYTRACING_GEOMETRY_TYPE                                vkd3d_d3d12.h
D3D12_RAYTRACING_INSTANCE_FLAGS                               vkd3d_d3d12.h
D3D12_RAYTRACING_OPACITY_MICROMAP_FORMAT                      vkd3d_d3d12.h
D3D12_RAYTRACING_OPACITY_MICROMAP_SPECIAL_INDEX               vkd3d_d3d12.h
D3D12_RAYTRACING_OPACITY_MICROMAP_STATE                       vkd3d_d3d12.h
D3D12_RAYTRACING_PIPELINE_FLAGS                               vkd3d_d3d12.h
D3D12_RAYTRACING_TIER                                         vkd3d_d3d12.h
D3D12_RAY_FLAGS                                               vkd3d_d3d12.h
D3D12_RECREATE_AT_TIER                                        vkd3d_d3d12.h
D3D12_RENDER_PASS_BEGINNING_ACCESS_TYPE                       vkd3d_d3d12.h
D3D12_RENDER_PASS_ENDING_ACCESS_TYPE                          vkd3d_d3d12.h
D3D12_RENDER_PASS_FLAGS                                       vkd3d_d3d12.h
D3D12_RENDER_PASS_TIER                                        vkd3d_d3d12.h
D3D12_RESIDENCY_FLAGS                                         vkd3d_d3d12.h
D3D12_RESIDENCY_PRIORITY                                      vkd3d_d3d12.h
D3D12_RESOLVE_MODE                                            vkd3d_d3d12.h
D3D12_RESOURCE_BARRIER_FLAGS                                  vkd3d_d3d12.h
D3D12_RESOURCE_BARRIER_TYPE                                   vkd3d_d3d12.h
D3D12_RESOURCE_BINDING_TIER                                   vkd3d_d3d12.h
D3D12_RESOURCE_DIMENSION                                      vkd3d_d3d12.h
D3D12_RESOURCE_FLAGS                                          vkd3d_d3d12.h
D3D12_RESOURCE_HEAP_TIER                                      vkd3d_d3d12.h
D3D12_RESOURCE_STATES                                         vkd3d_d3d12.h
D3D12_ROOT_DESCRIPTOR_FLAGS                                   vkd3d_d3d12.h
D3D12_ROOT_PARAMETER_TYPE                                     vkd3d_d3d12.h
D3D12_ROOT_SIGNATURE_FLAGS                                    vkd3d_d3d12.h
D3D12_RTV_DIMENSION                                           vkd3d_d3d12.h
D3D12_SAMPLER_FEEDBACK_TIER                                   vkd3d_d3d12.h
D3D12_SAMPLER_FLAGS                                           vkd3d_d3d12.h
D3D12_SERIALIZED_DATA_TYPE                                    vkd3d_d3d12.h
D3D12_SET_WORK_GRAPH_FLAGS                                    vkd3d_d3d12.h
D3D12_SHADER_CACHE_CONTROL_FLAGS                              vkd3d_d3d12.h
D3D12_SHADER_CACHE_FLAGS                                      vkd3d_d3d12.h
D3D12_SHADER_CACHE_KIND_FLAGS                                 vkd3d_d3d12.h
D3D12_SHADER_CACHE_MODE                                       vkd3d_d3d12.h
D3D12_SHADER_CACHE_SUPPORT_FLAGS                              vkd3d_d3d12.h
D3D12_SHADER_COMPONENT_MAPPING                                vkd3d_d3d12.h
D3D12_SHADER_MIN_PRECISION_SUPPORT                            vkd3d_d3d12.h
D3D12_SHADER_VISIBILITY                                       vkd3d_d3d12.h
D3D12_SHADING_RATE                                            vkd3d_d3d12.h
D3D12_SHADING_RATE_COMBINER                                   vkd3d_d3d12.h
D3D12_SHARED_RESOURCE_COMPATIBILITY_TIER                      vkd3d_d3d12.h
D3D12_SRV_DIMENSION                                           vkd3d_d3d12.h
D3D12_STATE_OBJECT_FLAGS                                      vkd3d_d3d12.h
D3D12_STATE_OBJECT_TYPE                                       vkd3d_d3d12.h
D3D12_STATE_SUBOBJECT_TYPE                                    vkd3d_d3d12.h
D3D12_STATIC_BORDER_COLOR                                     vkd3d_d3d12.h
D3D12_STENCIL_OP                                              vkd3d_d3d12.h
D3D12_TEXTURE_ADDRESS_MODE                                    vkd3d_d3d12.h
D3D12_TEXTURE_BARRIER_FLAGS                                   vkd3d_d3d12.h
D3D12_TEXTURE_COPY_TYPE                                       vkd3d_d3d12.h
D3D12_TEXTURE_LAYOUT                                          vkd3d_d3d12.h
D3D12_TIGHT_ALIGNMENT_TIER                                    vkd3d_d3d12.h
D3D12_TILED_RESOURCES_TIER                                    vkd3d_d3d12.h
D3D12_TILE_COPY_FLAGS                                         vkd3d_d3d12.h
D3D12_TILE_MAPPING_FLAGS                                      vkd3d_d3d12.h
D3D12_TILE_RANGE_FLAGS                                        vkd3d_d3d12.h
D3D12_TRIM_NOTIFICATION_FLAGS                                 vkd3d_d3d12.h
D3D12_TRI_STATE                                               vkd3d_d3d12.h
D3D12_UAV_DIMENSION                                           vkd3d_d3d12.h
D3D12_VARIABLE_SHADING_RATE_TIER                              vkd3d_d3d12.h
D3D12_VIEW_INSTANCING_FLAGS                                   vkd3d_d3d12.h
D3D12_VIEW_INSTANCING_TIER                                    vkd3d_d3d12.h
D3D12_WAVE_MMA_TIER                                           vkd3d_d3d12.h
D3D12_WORK_GRAPHS_TIER                                        vkd3d_d3d12.h
D3D12_WORK_GRAPH_FLAGS                                        vkd3d_d3d12.h
D3D12_WRITEBUFFERIMMEDIATE_MODE                               vkd3d_d3d12.h
D3D_FEATURE_LEVEL                                             vkd3d_d3dcommon.h
D3D_PRIMITIVE_TOPOLOGY                                        vkd3d_d3dcommon.h
D3D_ROOT_SIGNATURE_VERSION                                    vkd3d_d3d12.h
D3D_SHADER_MODEL                                              vkd3d_d3d12.h
DXGI_FORMAT                                                   vkd3d_dxgiformat.h
